group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_probability
continuousSentiment,all,55,all:55,24.7,0.426,0.7907595126990893
continuousSentiment,all,56,all:56,24.7,0.426,0.679934041792457
continuousSentiment,all,57,all:57,24.7,0.426,0.5655999710661533
continuousSentiment,all,58,all:58,24.7,0.426,0.7774859785237673
continuousSentiment,all,59,all:59,24.7,0.426,0.44673291878160093
continuousSentiment,all,60,all:60,24.7,0.426,0.852419549618641
continuousSentiment,all,61,all:61,24.7,0.426,0.8933298868144569
continuousSentiment,all,62,all:62,24.7,0.426,0.7716857922027859
continuousSentiment,all,63,all:63,24.7,0.426,0.9043232207798825
continuousSentiment,all,64,all:64,24.7,0.426,0.8511882278346778
continuousSentiment,all,65,all:65,24.7,0.426,0.39077428626979477
continuousSentiment,all,66,all:66,24.7,0.426,0.46837990726219925
continuousSentiment,all,67,all:67,24.7,0.426,0.7624140198695467
continuousSentiment,all,68,all:68,24.7,0.426,0.6464250360228063
continuousSentiment,all,69,all:69,24.7,0.426,0.7817885694089262
continuousSentiment,all,70,all:70,24.7,0.426,0.7185679691373321
continuousSentiment,all,71,all:71,24.7,0.426,0.8377801957729951
continuousSentiment,all,72,all:72,24.7,0.426,0.9239129795255983
continuousSentiment,all,73,all:73,24.7,0.426,0.997288423018477
continuousSentiment,all,74,all:74,24.7,0.426,0.41169434009021866
continuousSentiment,all,75,all:75,24.7,0.426,0.9560393708820948
continuousSentiment,all,76,all:76,24.7,0.426,0.5587865703977819
continuousSentiment,all,77,all:77,24.7,0.426,0.7912620700811442
continuousSentiment,all,78,all:78,24.7,0.426,0.776540202956925
continuousSentiment,all,79,all:79,24.7,0.426,0.959873157741804
continuousSentiment,all,80,all:80,24.7,0.426,0.9976308282173925
continuousSentiment,all,81,all:81,24.7,0.426,0.6700160001925412
continuousSentiment,all,82,all:82,24.7,0.426,0.9999999143031878
continuousSentiment,all,83,all:83,24.7,0.426,0.8983804366298583
continuousSentiment,all,84,all:84,24.7,0.426,0.42601437810340353
continuousSentiment,all,85,all:85,24.7,0.426,0.41300324647858166
continuousSentiment,all,86,all:86,24.7,0.426,0.7820628666281526
continuousSentiment,all,87,all:87,24.7,0.426,0.9948390865281175
continuousSentiment,all,88,all:88,24.7,0.426,0.7754693746704121
continuousSentiment,all,89,all:89,24.7,0.426,0.9175529048435038
continuousSentiment,all,90,all:90,24.7,0.426,0.9167525606481932
continuousSentiment,all,91,all:91,24.7,0.426,0.7753295234780352
continuousSentiment,all,92,all:92,24.7,0.426,0.8772982451055846
continuousSentiment,all,93,all:93,24.7,0.426,0.4835265658473243
continuousSentiment,all,94,all:94,24.7,0.426,0.8338821589716227
continuousSentiment,all,95,all:95,24.7,0.426,0.7609099043695495
continuousSentiment,all,96,all:96,24.7,0.426,0.46962076200205183
continuousSentiment,all,97,all:97,24.7,0.426,0.9918193948337964
continuousSentiment,all,98,all:98,24.7,0.426,0.46185908053393543
continuousSentiment,all,99,all:99,24.7,0.426,0.32179772634434034
continuousSentiment,all,100,all:100,24.7,0.426,0.7709672418542599
continuousSentiment,all,101,all:101,24.7,0.426,0.8247378026928929
continuousSentiment,all,102,all:102,24.7,0.426,0.32904459378460565
continuousSentiment,all,103,all:103,24.7,0.426,0.8039897154619644
continuousSentiment,all,104,all:104,24.7,0.426,0.992830439747896
continuousSentiment,all,105,all:105,24.7,0.426,0.6939588699199452
continuousSentiment,all,106,all:106,24.7,0.426,0.8141676052170808
continuousSentiment,all,107,all:107,24.7,0.426,0.7876481754502049
continuousSentiment,all,108,all:108,24.7,0.426,0.9632234637441288
continuousSentiment,all,109,all:109,24.7,0.426,0.8035071319055462
continuousSentiment,all,110,all:110,24.7,0.426,0.7451017028229532
continuousSentiment,all,111,all:111,24.7,0.426,0.7940680265441845
continuousSentiment,all,112,all:112,24.7,0.426,0.37360946121485195
continuousSentiment,all,113,all:113,24.7,0.426,0.35542949993785383
continuousSentiment,all,114,all:114,24.7,0.426,0.7875715253504036
continuousSentiment,all,115,all:115,24.7,0.426,0.778223630455477
continuousSentiment,all,116,all:116,24.7,0.426,0.9995578165379949
continuousSentiment,all,117,all:117,24.7,0.426,0.37608599800101017
continuousSentiment,all,118,all:118,24.7,0.426,0.7914563236270798
continuousSentiment,all,119,all:119,24.7,0.426,0.7843854433995147
continuousSentiment,all,120,all:120,24.7,0.426,0.8933449866748044
continuousSentiment,all,121,all:121,24.7,0.426,0.9915758267939085
continuousSentiment,all,122,all:122,24.7,0.426,0.9872332555948561
continuousSentiment,all,123,all:123,24.7,0.426,0.8017145653943433
continuousSentiment,all,124,all:124,24.7,0.426,0.8964224845026316
continuousSentiment,all,125,all:125,24.7,0.426,0.9562994901711817
continuousSentiment,all,126,all:126,24.7,0.426,0.8759000671459685
continuousSentiment,all,127,all:127,24.7,0.426,0.9796040776730989
continuousSentiment,all,128,all:128,24.7,0.426,0.7829649545868802
continuousSentiment,all,129,all:129,24.7,0.426,0.9889221087993784
continuousSentiment,all,130,all:130,24.7,0.426,0.7843013492072651
continuousSentiment,all,131,all:131,24.7,0.426,0.923393326304224
continuousSentiment,all,132,all:132,24.7,0.426,0.9106018186975421
continuousSentiment,all,133,all:133,24.7,0.426,0.5559480915684045
continuousSentiment,all,134,all:134,24.7,0.426,0.8416401825195374
continuousSentiment,all,135,all:135,24.7,0.426,0.9028868394883318
continuousSentiment,all,136,all:136,24.7,0.426,0.8805620776243746
continuousSentiment,all,137,all:137,24.7,0.426,0.7498720641491613
continuousSentiment,all,138,all:138,24.7,0.426,0.7223217585971669
continuousSentiment,all,139,all:139,24.7,0.426,0.8236257157248156
continuousSentiment,all,140,all:140,24.7,0.426,0.8287366278371563
continuousSentiment,all,141,all:141,24.7,0.426,0.7780121976196717
continuousSentiment,all,142,all:142,24.7,0.426,0.712353312363529
continuousSentiment,all,143,all:143,24.7,0.426,0.7212760323741328
continuousSentiment,all,144,all:144,24.7,0.426,0.775025429796754
continuousSentiment,all,145,all:145,24.7,0.426,0.966253640080724
continuousSentiment,all,146,all:146,24.7,0.426,0.9966870033833273
continuousSentiment,all,147,all:147,24.7,0.426,0.4726165985479174
continuousSentiment,all,148,all:148,24.7,0.426,0.9510919490363192
continuousSentiment,all,149,all:149,24.7,0.426,0.7746084059286961
continuousSentiment,all,150,all:150,24.7,0.426,0.7843185921606349
continuousSentiment,all,151,all:151,24.7,0.426,0.7776681557013698
continuousSentiment,all,152,all:152,24.7,0.426,0.9656621419374048
continuousSentiment,all,153,all:153,24.7,0.426,0.8025630801323412
continuousSentiment,all,154,all:154,24.7,0.426,0.8076608017124148
continuousSentiment,all,155,all:155,24.7,0.426,0.858730455699806
continuousSentiment,all,156,all:156,24.7,0.426,0.9377430923474149
continuousSentiment,all,157,all:157,24.7,0.426,0.9173785667132967
continuousSentiment,all,158,all:158,24.7,0.426,0.8074299014526085
continuousSentiment,all,159,all:159,24.7,0.426,0.7903086623062792
continuousSentiment,all,160,all:160,24.7,0.426,0.8719136598762237
continuousSentiment,all,161,all:161,24.7,0.426,0.8914732289536297
continuousSentiment,all,162,all:162,24.7,0.426,0.7154918868777771
continuousSentiment,all,163,all:163,24.7,0.426,0.5030375208679586
continuousSentiment,all,164,all:164,24.7,0.426,0.9983266894684508
continuousSentiment,all,165,all:165,24.7,0.426,0.42856337518460613
continuousSentiment,all,166,all:166,24.7,0.426,0.9433710534988882
continuousSentiment,all,167,all:167,24.7,0.426,0.903101214924078
continuousSentiment,all,168,all:168,24.7,0.426,0.8831973688794535
continuousSentiment,all,169,all:169,24.7,0.426,0.28379808757759006
continuousSentiment,all,170,all:170,24.7,0.426,0.801891164029327
continuousSentiment,all,171,all:171,24.7,0.426,0.7552731147925027
continuousSentiment,all,172,all:172,24.7,0.426,0.7756365116120241
continuousSentiment,all,173,all:173,24.7,0.426,0.9867311886762091
continuousSentiment,all,174,all:174,24.7,0.426,0.9202667111782501
continuousSentiment,all,0,all:0,58.0,1.0,0.9483326020841586
continuousSentiment,all,1,all:1,58.0,1.0,0.9703305750785387
continuousSentiment,all,2,all:2,58.0,1.0,0.9767084067694835
continuousSentiment,all,3,all:3,58.0,1.0,0.8918522998993418
continuousSentiment,all,4,all:4,58.0,1.0,0.9932695504007564
continuousSentiment,all,5,all:5,58.0,1.0,0.9123642942591315
continuousSentiment,all,6,all:6,58.0,1.0,0.8958272054486314
continuousSentiment,all,7,all:7,58.0,1.0,0.8981242774136704
continuousSentiment,all,8,all:8,58.0,1.0,0.9932739223303627
continuousSentiment,all,9,all:9,58.0,1.0,0.996068945778268
continuousSentiment,all,10,all:10,58.0,1.0,0.9993026863768117
continuousSentiment,all,11,all:11,58.0,1.0,0.9209882713197788
continuousSentiment,all,12,all:12,58.0,1.0,0.8861024810852087
continuousSentiment,all,13,all:13,58.0,1.0,0.9638624983626636
continuousSentiment,all,14,all:14,58.0,1.0,0.8762191000326419
continuousSentiment,all,15,all:15,58.0,1.0,0.8594300534852867
continuousSentiment,all,16,all:16,58.0,1.0,0.9931994916705441
continuousSentiment,all,17,all:17,58.0,1.0,0.9998688038702623
continuousSentiment,all,18,all:18,58.0,1.0,0.9992951024379413
continuousSentiment,all,19,all:19,58.0,1.0,0.9727626234345514
continuousSentiment,all,20,all:20,58.0,1.0,0.8746898784060377
continuousSentiment,all,21,all:21,58.0,1.0,0.9813596506697695
continuousSentiment,all,22,all:22,58.0,1.0,0.9871393163105936
continuousSentiment,all,23,all:23,58.0,1.0,0.9394125114484895
continuousSentiment,all,24,all:24,58.0,1.0,0.9120899976739083
continuousSentiment,all,25,all:25,58.0,1.0,0.9971588175735433
continuousSentiment,all,26,all:26,58.0,1.0,0.9556773138895652
continuousSentiment,all,27,all:27,58.0,1.0,0.9806972158201562
continuousSentiment,all,28,all:28,58.0,1.0,0.8899170980233939
continuousSentiment,all,29,all:29,58.0,1.0,0.9959921629975583
continuousSentiment,all,30,all:30,58.0,1.0,0.9901191147724457
continuousSentiment,all,31,all:31,58.0,1.0,0.8861662413490179
continuousSentiment,all,32,all:32,58.0,1.0,0.9563899025385262
continuousSentiment,all,33,all:33,58.0,1.0,0.9986218451746092
continuousSentiment,all,34,all:34,58.0,1.0,0.9303174353610039
continuousSentiment,all,35,all:35,58.0,1.0,0.9751708158619462
continuousSentiment,all,36,all:36,58.0,1.0,0.9343001102655109
continuousSentiment,all,37,all:37,58.0,1.0,0.9827449752988436
continuousSentiment,all,38,all:38,58.0,1.0,0.9483267473646824
continuousSentiment,all,39,all:39,58.0,1.0,0.9925240225087081
continuousSentiment,all,40,all:40,58.0,1.0,0.9933734502869479
continuousSentiment,all,41,all:41,58.0,1.0,0.9935978499641906
continuousSentiment,all,42,all:42,58.0,1.0,0.9752722321830262
continuousSentiment,all,43,all:43,58.0,1.0,0.9041568247088253
continuousSentiment,all,44,all:44,58.0,1.0,0.9994376312097069
continuousSentiment,all,45,all:45,58.0,1.0,0.992833551582994
continuousSentiment,all,46,all:46,58.0,1.0,0.9868824468223109
continuousSentiment,all,47,all:47,58.0,1.0,0.963387766529106
continuousSentiment,all,48,all:48,58.0,1.0,0.982249887403584
continuousSentiment,all,49,all:49,58.0,1.0,0.8910489052167065
continuousSentiment,all,50,all:50,58.0,1.0,0.9578263222459911
continuousSentiment,all,51,all:51,58.0,1.0,0.9747616349900294
continuousSentiment,all,52,all:52,58.0,1.0,0.9099864386618935
continuousSentiment,all,53,all:53,58.0,1.0,0.9954641330310632
continuousSentiment,all,54,all:54,58.0,1.0,0.9998362897504245
continuousSentiment,all,55,all:55,58.0,1.0,0.9673787315638825
continuousSentiment,all,56,all:56,58.0,1.0,0.8910976056865878
continuousSentiment,all,57,all:57,58.0,1.0,0.858497178033201
continuousSentiment,all,58,all:58,58.0,1.0,0.9566559242708474
continuousSentiment,all,59,all:59,58.0,1.0,0.8933340993388561
continuousSentiment,all,60,all:60,58.0,1.0,0.8886292457403595
continuousSentiment,all,61,all:61,58.0,1.0,0.96822654137276
continuousSentiment,all,62,all:62,58.0,1.0,0.9705570734703417
continuousSentiment,all,63,all:63,58.0,1.0,0.9832726779872252
continuousSentiment,all,64,all:64,58.0,1.0,0.9760540666942565
continuousSentiment,all,65,all:65,58.0,1.0,0.9503746453435973
continuousSentiment,all,66,all:66,58.0,1.0,0.8801983433327488
continuousSentiment,all,67,all:67,58.0,1.0,0.9497695137659162
continuousSentiment,all,68,all:68,58.0,1.0,0.9948185234797621
continuousSentiment,all,69,all:69,58.0,1.0,0.9119381934231492
continuousSentiment,all,70,all:70,58.0,1.0,0.8550294265800342
continuousSentiment,all,71,all:71,58.0,1.0,0.9503533856615815
continuousSentiment,all,72,all:72,58.0,1.0,0.9900774073490088
continuousSentiment,all,73,all:73,58.0,1.0,0.9999306607161242
continuousSentiment,all,74,all:74,58.0,1.0,0.8694979290169796
continuousSentiment,all,75,all:75,58.0,1.0,0.9826209610736494
continuousSentiment,all,76,all:76,58.0,1.0,0.9151460368657668
continuousSentiment,all,77,all:77,58.0,1.0,0.9790873299293172
continuousSentiment,all,78,all:78,58.0,1.0,0.8859682866221467
continuousSentiment,all,79,all:79,58.0,1.0,0.9966479104586813
continuousSentiment,all,80,all:80,58.0,1.0,0.9989047838401193
continuousSentiment,all,81,all:81,58.0,1.0,0.934097172784427
continuousSentiment,all,82,all:82,58.0,1.0,0.9999916799276991
continuousSentiment,all,83,all:83,58.0,1.0,0.9517072256567063
continuousSentiment,all,84,all:84,58.0,1.0,0.8914762001225357
continuousSentiment,all,85,all:85,58.0,1.0,0.8842580600717364
continuousSentiment,all,86,all:86,58.0,1.0,0.9179522720130218
continuousSentiment,all,87,all:87,58.0,1.0,0.9977603829257643
continuousSentiment,all,88,all:88,58.0,1.0,0.9266275332215544
continuousSentiment,all,89,all:89,58.0,1.0,0.9838994292097757
continuousSentiment,all,90,all:90,58.0,1.0,0.978194463308022
continuousSentiment,all,91,all:91,58.0,1.0,0.943073220006408
continuousSentiment,all,92,all:92,58.0,1.0,0.9947453584889554
continuousSentiment,all,93,all:93,58.0,1.0,0.9207004117636676
continuousSentiment,all,94,all:94,58.0,1.0,0.9340750481694015
continuousSentiment,all,95,all:95,58.0,1.0,0.8901834153126836
continuousSentiment,all,96,all:96,58.0,1.0,0.86192716475779
continuousSentiment,all,97,all:97,58.0,1.0,0.9971574180567513
continuousSentiment,all,98,all:98,58.0,1.0,0.8867158178832611
continuousSentiment,all,99,all:99,58.0,1.0,0.8596650292343205
continuousSentiment,all,100,all:100,58.0,1.0,0.9150668705832926
continuousSentiment,all,101,all:101,58.0,1.0,0.9789475322402761
continuousSentiment,all,102,all:102,58.0,1.0,0.8891548790273482
continuousSentiment,all,103,all:103,58.0,1.0,0.9487779451360703
continuousSentiment,all,104,all:104,58.0,1.0,0.996106014688644
continuousSentiment,all,105,all:105,58.0,1.0,0.9106552566437721
continuousSentiment,all,106,all:106,58.0,1.0,0.9847772467733947
continuousSentiment,all,107,all:107,58.0,1.0,0.9192803753744232
continuousSentiment,all,108,all:108,58.0,1.0,0.9928309381302761
continuousSentiment,all,109,all:109,58.0,1.0,0.9346984781437856
continuousSentiment,all,110,all:110,58.0,1.0,0.8899849846068566
continuousSentiment,all,111,all:111,58.0,1.0,0.9914799736788888
continuousSentiment,all,112,all:112,58.0,1.0,0.904486777412147
continuousSentiment,all,113,all:113,58.0,1.0,0.8806557648256774
continuousSentiment,all,114,all:114,58.0,1.0,0.9307299540892825
continuousSentiment,all,115,all:115,58.0,1.0,0.9187465370580108
continuousSentiment,all,116,all:116,58.0,1.0,0.9977603824629253
continuousSentiment,all,117,all:117,58.0,1.0,0.8981188020210329
continuousSentiment,all,118,all:118,58.0,1.0,0.9213041099714275
continuousSentiment,all,119,all:119,58.0,1.0,0.9091099677777197
continuousSentiment,all,120,all:120,58.0,1.0,0.9824507987910097
continuousSentiment,all,121,all:121,58.0,1.0,0.9986319375958836
continuousSentiment,all,122,all:122,58.0,1.0,0.9933240322095678
continuousSentiment,all,123,all:123,58.0,1.0,0.9830519394769937
continuousSentiment,all,124,all:124,58.0,1.0,0.9833905910596974
continuousSentiment,all,125,all:125,58.0,1.0,0.9971557737335365
continuousSentiment,all,126,all:126,58.0,1.0,0.9503490903522143
continuousSentiment,all,127,all:127,58.0,1.0,0.9833203886965214
continuousSentiment,all,128,all:128,58.0,1.0,0.9778161009131137
continuousSentiment,all,129,all:129,58.0,1.0,0.9989487037703915
continuousSentiment,all,130,all:130,58.0,1.0,0.9339587618995628
continuousSentiment,all,131,all:131,58.0,1.0,0.9933240416016
continuousSentiment,all,132,all:132,58.0,1.0,0.9760492862433866
continuousSentiment,all,133,all:133,58.0,1.0,0.8898661513414344
continuousSentiment,all,134,all:134,58.0,1.0,0.9937838564059306
continuousSentiment,all,135,all:135,58.0,1.0,0.9830524052605164
continuousSentiment,all,136,all:136,58.0,1.0,0.923399431490933
continuousSentiment,all,137,all:137,58.0,1.0,0.8918517253351759
continuousSentiment,all,138,all:138,58.0,1.0,0.9474103837278063
continuousSentiment,all,139,all:139,58.0,1.0,0.9556828440901248
continuousSentiment,all,140,all:140,58.0,1.0,0.9685969645503323
continuousSentiment,all,141,all:141,58.0,1.0,0.9579715106312897
continuousSentiment,all,142,all:142,58.0,1.0,0.987626666424707
continuousSentiment,all,143,all:143,58.0,1.0,0.8852855566801234
continuousSentiment,all,144,all:144,58.0,1.0,0.9192716094946493
continuousSentiment,all,145,all:145,58.0,1.0,0.9982446338631347
continuousSentiment,all,146,all:146,58.0,1.0,0.9986237256066541
continuousSentiment,all,147,all:147,58.0,1.0,0.8851389836894831
continuousSentiment,all,148,all:148,58.0,1.0,0.9966399128113343
continuousSentiment,all,149,all:149,58.0,1.0,0.961127381264143
continuousSentiment,all,150,all:150,58.0,1.0,0.9150940280195662
continuousSentiment,all,151,all:151,58.0,1.0,0.8904347040155027
continuousSentiment,all,152,all:152,58.0,1.0,0.9945109400697044
continuousSentiment,all,153,all:153,58.0,1.0,0.9782427732775347
continuousSentiment,all,154,all:154,58.0,1.0,0.930076445200672
continuousSentiment,all,155,all:155,58.0,1.0,0.9698165413768999
continuousSentiment,all,156,all:156,58.0,1.0,0.991481853022372
continuousSentiment,all,157,all:157,58.0,1.0,0.9933392572997101
continuousSentiment,all,158,all:158,58.0,1.0,0.9483430473517429
continuousSentiment,all,159,all:159,58.0,1.0,0.9586641808896146
continuousSentiment,all,160,all:160,58.0,1.0,0.9313372394859911
continuousSentiment,all,161,all:161,58.0,1.0,0.9761715309546584
continuousSentiment,all,162,all:162,58.0,1.0,0.9439957815071204
continuousSentiment,all,163,all:163,58.0,1.0,0.894310287554048
continuousSentiment,all,164,all:164,58.0,1.0,0.9990841256109998
continuousSentiment,all,165,all:165,58.0,1.0,0.8755813415515432
continuousSentiment,all,166,all:166,58.0,1.0,0.9793102996128221
continuousSentiment,all,167,all:167,58.0,1.0,0.98261061566895
continuousSentiment,all,168,all:168,58.0,1.0,0.9703324282088865
continuousSentiment,all,169,all:169,58.0,1.0,0.9556885551834713
continuousSentiment,all,170,all:170,58.0,1.0,0.9556764344826978
continuousSentiment,all,171,all:171,58.0,1.0,0.9419832980870785
continuousSentiment,all,172,all:172,58.0,1.0,0.8685152828622753
continuousSentiment,all,173,all:173,58.0,1.0,0.9992830090370555
continuousSentiment,all,174,all:174,58.0,1.0,0.9958908241996066
continuous09,train,0,train:0,-41.9,-1.0,0.0004585787262845222
continuous09,train,1,train:1,-41.9,-1.0,0.011630163044404234
continuous09,train,2,train:2,-41.9,-1.0,4.8659687846799995e-05
continuous09,train,3,train:3,-41.9,-1.0,0.002951909288469222
continuous09,train,4,train:4,-41.9,-1.0,0.005912457311696311
continuous09,train,5,train:5,-41.9,-1.0,0.30354671234774516
continuous09,train,6,train:6,-41.9,-1.0,0.08846507293769491
continuous09,train,7,train:7,-41.9,-1.0,0.2646003044516536
continuous09,train,8,train:8,-41.9,-1.0,0.004397428856970345
continuous09,train,9,train:9,-41.9,-1.0,0.06138078213290546
continuous09,train,10,train:10,-41.9,-1.0,0.0017639983453211887
continuous09,train,11,train:11,-41.9,-1.0,2.8930948684155558e-05
continuous09,train,12,train:12,-41.9,-1.0,0.04052652923057
continuous09,train,13,train:13,-41.9,-1.0,0.04353998984289281
continuous09,train,14,train:14,-41.9,-1.0,0.13735523072131958
continuous09,train,15,train:15,-41.9,-1.0,0.15616710301708106
continuous09,train,16,train:16,-41.9,-1.0,0.026930766012162835
continuous09,train,17,train:17,-41.9,-1.0,0.007898796699993778
continuous09,train,18,train:18,-41.9,-1.0,0.0020306381343492886
continuous09,train,19,train:19,-41.9,-1.0,0.07665304487378141
continuous09,train,20,train:20,-41.9,-1.0,0.04081005161722093
continuous09,train,21,train:21,-41.9,-1.0,0.04876010406562809
continuous09,train,22,train:22,-41.9,-1.0,0.00044020661090986665
continuous09,train,23,train:23,-41.9,-1.0,0.0022214668066298667
continuous09,train,24,train:24,-41.9,-1.0,0.00014402917686066665
continuous09,train,25,train:25,-41.9,-1.0,0.24197837201038577
continuous09,train,26,train:26,-41.9,-1.0,0.0034737386938930113
continuous09,train,27,train:27,-41.9,-1.0,0.13254787102927323
continuous09,train,28,train:28,-41.9,-1.0,0.0034280718825489332
continuous09,train,29,train:29,-41.9,-1.0,4.378056669288889e-05
continuous09,train,30,train:30,-41.9,-1.0,0.1384381320742091
continuous09,train,31,train:31,-41.9,-1.0,0.0014261462984771888
continuous09,train,32,train:32,-41.9,-1.0,0.18622584710978055
continuous09,train,33,train:33,-41.9,-1.0,0.28361964888300367
continuous09,train,34,train:34,-41.9,-1.0,0.0929841988825723
continuous09,train,35,train:35,-41.9,-1.0,0.0233547153957121
continuous09,train,36,train:36,-41.9,-1.0,0.01783565007694944
continuous09,train,37,train:37,-41.9,-1.0,0.30709356036246177
continuous09,train,38,train:38,-41.9,-1.0,0.34812388930811833
continuous09,train,39,train:39,-41.9,-1.0,0.00011880448559218889
continuous09,train,40,train:40,-41.9,-1.0,0.0071829291566653675
continuous09,train,41,train:41,-41.9,-1.0,0.00010137567930313334
continuous09,train,42,train:42,-41.9,-1.0,0.24294294070890546
continuous09,train,43,train:43,-41.9,-1.0,0.004967436142523755
continuous09,train,44,train:44,-41.9,-1.0,0.012243775274419444
continuous09,train,45,train:45,-41.9,-1.0,0.015867487161411977
continuous09,train,46,train:46,-41.9,-1.0,0.0010692227874797887
continuous09,train,47,train:47,-41.9,-1.0,0.006495816413032611
continuous09,train,48,train:48,-41.9,-1.0,0.00016515488064265554
continuous09,train,49,train:49,-41.9,-1.0,0.0236861334771083
continuous09,train,50,train:50,-41.9,-1.0,0.003728797116036633
continuous09,train,51,train:51,-41.9,-1.0,0.09742989182704703
continuous09,train,52,train:52,-41.9,-1.0,0.02032702487626679
continuous09,train,53,train:53,-41.9,-1.0,0.007651210493905055
continuous09,train,54,train:54,-41.9,-1.0,0.008158099199518955
continuous09,train,55,train:55,-41.9,-1.0,0.011232903089289233
continuous09,train,56,train:56,-41.9,-1.0,0.11263427284456906
continuous09,train,57,train:57,-41.9,-1.0,0.00833306460345399
continuous09,train,58,train:58,-41.9,-1.0,0.01273767708905211
continuous09,train,59,train:59,-41.9,-1.0,0.0008787684542283665
continuous09,train,60,train:60,-41.9,-1.0,0.0058066040222042115
continuous09,train,61,train:61,-41.9,-1.0,0.23437891527397348
continuous09,train,62,train:62,-41.9,-1.0,0.0224071168939479
continuous09,train,63,train:63,-41.9,-1.0,0.00033874664613214444
continuous09,train,64,train:64,-41.9,-1.0,0.03300916295882361
continuous09,train,65,train:65,-41.9,-1.0,0.24870221162704528
continuous09,train,66,train:66,-41.9,-1.0,6.343789258761112e-05
continuous09,train,67,train:67,-41.9,-1.0,0.0002583369292621556
continuous09,train,68,train:68,-41.9,-1.0,0.00013213246678938888
continuous09,train,69,train:69,-41.9,-1.0,7.028622479894444e-05
continuous09,train,70,train:70,-41.9,-1.0,7.421921215615691e-06
continuous09,train,71,train:71,-41.9,-1.0,0.09735733984452373
continuous09,train,72,train:72,-41.9,-1.0,0.00012646364109935557
continuous09,train,73,train:73,-41.9,-1.0,0.0851501743101612
continuous09,train,74,train:74,-41.9,-1.0,0.23020344773237467
continuous09,train,75,train:75,-41.9,-1.0,2.706496941938889e-05
continuous09,train,76,train:76,-41.9,-1.0,0.0415820011858164
continuous09,train,77,train:77,-41.9,-1.0,0.033917481144413834
continuous09,train,78,train:78,-41.9,-1.0,0.043362747873495006
continuous09,train,79,train:79,-41.9,-1.0,0.06010621606411806
continuous09,train,80,train:80,-41.9,-1.0,0.28810789505004136
continuous09,train,81,train:81,-41.9,-1.0,0.04132330914671914
continuous09,train,82,train:82,-41.9,-1.0,0.0005663665679090333
continuous09,train,83,train:83,-41.9,-1.0,0.04665976718691236
continuous09,train,84,train:84,-41.9,-1.0,0.016453059317467524
continuous09,train,85,train:85,-41.9,-1.0,0.05082206287776288
continuous09,train,86,train:86,-41.9,-1.0,0.045547280158079566
continuous09,train,87,train:87,-41.9,-1.0,0.009671627246480722
continuous09,train,88,train:88,-41.9,-1.0,0.10905978829518272
continuous09,train,89,train:89,-41.9,-1.0,0.15419808406643812
continuous09,train,90,train:90,-41.9,-1.0,0.1563791092925111
continuous09,train,91,train:91,-41.9,-1.0,1.4854319268704947e-06
continuous09,train,92,train:92,-41.9,-1.0,0.005004858606533056
continuous09,train,93,train:93,-41.9,-1.0,0.010422813128592955
continuous09,train,94,train:94,-41.9,-1.0,3.228994081773672e-06
continuous09,train,95,train:95,-41.9,-1.0,1.6910558376733335e-05
continuous09,train,96,train:96,-41.9,-1.0,0.09444505192283648
continuous09,train,97,train:97,-41.9,-1.0,0.086747714541382
continuous09,train,98,train:98,-41.9,-1.0,0.15098729873031738
continuous09,train,99,train:99,-41.9,-1.0,0.009029769016092322
continuous09,train,100,train:100,-41.9,-1.0,0.022874416351404313
continuous09,train,101,train:101,-41.9,-1.0,0.0001550119100491889
continuous09,train,102,train:102,-41.9,-1.0,0.00025880885422233335
continuous09,train,103,train:103,-41.9,-1.0,0.021146004100069945
continuous09,train,104,train:104,-41.9,-1.0,0.00041482010631804447
continuous09,train,105,train:105,-41.9,-1.0,0.2306700961874231
continuous09,train,106,train:106,-41.9,-1.0,0.026828530047709
continuous09,train,107,train:107,-41.9,-1.0,0.00016266584262774445
continuous09,train,108,train:108,-41.9,-1.0,0.09652968074693671
continuous09,train,109,train:109,-41.9,-1.0,0.0014541344478623
continuous09,train,110,train:110,-41.9,-1.0,5.452341107943333e-05
continuous09,train,111,train:111,-41.9,-1.0,0.00012693720623734446
continuous09,train,112,train:112,-41.9,-1.0,0.003172935752202789
continuous09,train,113,train:113,-41.9,-1.0,0.0003270597319756667
continuous09,train,114,train:114,-41.9,-1.0,0.21417315272346796
continuous09,train,115,train:115,-41.9,-1.0,0.29823370134093036
continuous09,train,116,train:116,-41.9,-1.0,0.004577466700341666
continuous09,train,117,train:117,-41.9,-1.0,0.00013503621028774444
continuous09,train,118,train:118,-41.9,-1.0,0.20109734742053828
continuous09,train,119,train:119,-41.9,-1.0,0.15188156615216655
continuous09,train,120,train:120,-41.9,-1.0,0.08759129854625641
continuous09,train,121,train:121,-41.9,-1.0,0.0003195366574175111
continuous09,train,122,train:122,-41.9,-1.0,0.1744736471262245
continuous09,train,123,train:123,-41.9,-1.0,0.05219268000249681
continuous09,train,124,train:124,-41.9,-1.0,0.13418694546465038
continuous09,train,125,train:125,-41.9,-1.0,0.14722696444681388
continuous09,train,126,train:126,-41.9,-1.0,0.10031379731382402
continuous09,train,127,train:127,-41.9,-1.0,0.0506723725106574
continuous09,train,128,train:128,-41.9,-1.0,0.04309778628796555
continuous09,train,129,train:129,-41.9,-1.0,0.22972676581313006
continuous09,train,130,train:130,-41.9,-1.0,0.23411400927149995
