alpha,domain,condition,w_pos,w_neg,w_first,w_second,p_pos,p_neg,p_first,p_second,logit_diff_semantic,logit_diff_positional,Condition,neutral,logit_diff_semantic_centered,logit_diff_positional_centered,normed_alpha,z_logit_diff_semantic,z_a,neutral_binary
-25.14,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,1.8758328224066645e-12,1.0,1.0,1.8758328224066645e-12,-27.0,27.0,incongruent,semantic,-9.125,9.125,-0.6,-1.899268982103909,-0.9484676637033594,1
-16.76,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,2.7284841053187847e-12,1.0,1.0,2.7284841053187847e-12,-26.625,26.625,incongruent,semantic,-8.75,8.75,-0.4,-1.8682407444958204,-0.6323117758022397,1
-8.38,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,4.274625098332763e-11,1.0,1.0,4.274625098332763e-11,-23.875,23.875,incongruent,semantic,-6.0,6.0,-0.2,-1.6407003353698362,-0.31615588790111987,1
0.0,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,1.7229467630386353e-08,1.0,1.0,1.7229467630386353e-08,-17.875,17.875,incongruent,semantic,0.0,0.0,0.0,-1.1442485336404158,1.2763765313404844e-18,1
11.6,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,0.005218505859375,0.99609375,0.99609375,0.005218505859375,-5.25,5.25,incongruent,semantic,12.625,-12.625,0.2,-0.09963120083476078,0.31615588790111987,1
23.2,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,17.625,-17.625,0.4,0.3140786339397561,0.6323117758022397,1
34.8,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,0.77734375,0.22265625,0.22265625,0.77734375,1.25,-1.25,incongruent,semantic,19.125,-19.125,0.6,0.43819158437211114,0.9484676637033594,1
46.4,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,19.625,-19.625,0.8,0.47956256784956286,1.2646235516044795,1
58.0,epistemic,-1,Accurate,Inaccurate,Inaccurate,Accurate,0.94140625,0.06005859375,0.06005859375,0.94140625,2.75,-2.75,incongruent,semantic,20.625,-20.625,1.0,0.5623045348044662,1.5807794395055992,1
-41.9,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,3.4051481634378433e-09,1.0,3.4051481634378433e-09,1.0,-19.5,-19.5,congruent,semantic,-4.75,-4.75,-1.0,-1.2787042299421338,-1.5807794395055992,1
-33.52,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,1.6079866327345371e-09,1.0,1.6079866327345371e-09,1.0,-20.25,-20.25,congruent,semantic,-5.5,-5.5,-0.8,-1.3407607051583113,-1.2646235516044795,1
-25.14,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,5.893525667488575e-10,1.0,5.893525667488575e-10,1.0,-21.25,-21.25,congruent,semantic,-6.5,-6.5,-0.6,-1.4235026721132147,-0.9484676637033594,1
-16.76,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,1.1059455573558807e-09,1.0,1.1059455573558807e-09,1.0,-20.625,-20.625,congruent,semantic,-5.875,-5.875,-0.4,-1.3717889427664,-0.6323117758022397,1
-8.38,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,7.188646122813225e-09,1.0,7.188646122813225e-09,1.0,-18.75,-18.75,congruent,semantic,-4.0,-4.0,-0.2,-1.2166477547259562,-0.31615588790111987,1
0.0,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,3.9301812648773193e-07,1.0,3.9301812648773193e-07,1.0,-14.75,-14.75,congruent,semantic,0.0,0.0,0.0,-0.8856798869063428,1.2763765313404844e-18,1
11.6,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,0.006683349609375,0.9921875,0.006683349609375,0.9921875,-5.0,-5.0,congruent,semantic,9.75,9.75,0.2,-0.07894570909603493,0.31615588790111987,1
23.2,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,0.74609375,0.0106201171875,0.74609375,0.0106201171875,4.25,4.25,congruent,semantic,19.0,19.0,0.4,0.6864174852368213,0.6323117758022397,1
34.8,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,0.83984375,0.0001506805419921,0.83984375,0.0001506805419921,8.625,8.625,congruent,semantic,23.375,23.375,0.6,1.0484135906645236,0.9484676637033594,1
46.4,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,0.9140625,3.671646118164063e-05,0.9140625,3.671646118164063e-05,10.125,10.125,congruent,semantic,24.875,24.875,0.8,1.1725265410968786,1.2646235516044795,1
58.0,epistemic,1,Reliable,Unreliable,Reliable,Unreliable,0.95703125,2.992153167724609e-05,0.95703125,2.992153167724609e-05,10.375,10.375,congruent,semantic,25.125,25.125,1.0,1.1932120328356046,1.5807794395055992,1
-41.9,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,5.617039278149605e-09,1.0,1.0,5.617039278149605e-09,-19.0,19.0,incongruent,semantic,-7.5,7.5,-1.0,-1.2373332464646822,-1.5807794395055992,1
-33.52,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,7.188646122813225e-09,1.0,1.0,7.188646122813225e-09,-18.75,18.75,incongruent,semantic,-7.25,7.25,-0.8,-1.2166477547259562,-1.2646235516044795,1
-25.14,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,3.841705620288849e-09,1.0,1.0,3.841705620288849e-09,-19.375,19.375,incongruent,semantic,-7.875,7.875,-0.6,-1.2683614840727708,-0.9484676637033594,1
-16.76,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,3.841705620288849e-09,1.0,1.0,3.841705620288849e-09,-19.375,19.375,incongruent,semantic,-7.875,7.875,-0.4,-1.2683614840727708,-0.6323117758022397,1
-8.38,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,3.655441105365753e-08,1.0,1.0,3.655441105365753e-08,-17.125,17.125,incongruent,semantic,-5.625,5.625,-0.2,-1.0821920584242384,-0.31615588790111987,1
0.0,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,1.0132789611816406e-05,1.0,1.0,1.0132789611816406e-05,-11.5,11.5,incongruent,semantic,0.0,0.0,0.0,-0.6167684943029069,1.2763765313404844e-18,1
11.6,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,0.037353515625,0.9609375,0.9609375,0.037353515625,-3.25,3.25,incongruent,semantic,8.25,-8.25,0.2,0.06585273307504597,0.31615588790111987,1
23.2,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,0.369140625,0.609375,0.609375,0.369140625,-0.5,0.5,incongruent,semantic,11.0,-11.0,0.4,0.29339314220103024,0.6323117758022397,1
34.8,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,0.490234375,0.490234375,0.490234375,0.490234375,0.0,0.0,incongruent,semantic,11.5,-11.5,0.6,0.33476412567848196,0.9484676637033594,1
46.4,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,0.431640625,0.5546875,0.5546875,0.431640625,-0.25,0.25,incongruent,semantic,11.25,-11.25,0.8,0.3140786339397561,1.2646235516044795,1
58.0,epistemic,-1,Reliable,Unreliable,Unreliable,Reliable,0.43359375,0.5546875,0.5546875,0.43359375,-0.25,0.25,incongruent,semantic,11.25,-11.25,1.0,0.3140786339397561,1.5807794395055992,1
-41.9,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,3.0547380447387695e-07,1.0,3.0547380447387695e-07,1.0,-15.0,-15.0,congruent,semantic,-5.625,-5.625,-1.0,-0.9063653786450686,-1.5807794395055992,1
-33.52,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,1.6391277313232425e-07,1.0,1.6391277313232425e-07,1.0,-15.625,-15.625,congruent,semantic,-6.25,-6.25,-0.8,-0.9580791079918832,-1.2646235516044795,1
-25.14,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,3.2130628824234015e-08,1.0,3.2130628824234015e-08,1.0,-17.25,-17.25,congruent,semantic,-7.875,-7.875,-0.6,-1.0925348042936012,-0.9484676637033594,1
-16.76,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,1.7229467630386353e-08,1.0,1.7229467630386353e-08,1.0,-17.875,-17.875,congruent,semantic,-8.5,-8.5,-0.4,-1.1442485336404158,-0.6323117758022397,1
-8.38,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,2.384185791015625e-07,1.0,2.384185791015625e-07,1.0,-15.25,-15.25,congruent,semantic,-5.875,-5.875,-0.2,-0.9270508703837945,-0.31615588790111987,1
0.0,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,8.487701416015625e-05,1.0,8.487701416015625e-05,1.0,-9.375,-9.375,congruent,semantic,0.0,0.0,0.0,-0.4409418145237372,1.2763765313404844e-18,1
11.6,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,0.263671875,0.71875,0.263671875,0.71875,-1.0,-1.0,congruent,semantic,8.375,8.375,0.2,0.2520221587235786,0.31615588790111987,1
23.2,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,0.99609375,0.0015029907226562,0.99609375,0.0015029907226562,6.5,6.5,congruent,semantic,15.875,15.875,0.4,0.872586910885354,0.6323117758022397,1
34.8,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,1.0,4.00543212890625e-05,1.0,4.00543212890625e-05,10.125,10.125,congruent,semantic,19.5,19.5,0.6,1.1725265410968786,0.9484676637033594,1
46.4,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,1.0,1.4722347259521484e-05,1.0,1.4722347259521484e-05,11.125,11.125,congruent,semantic,20.5,20.5,0.8,1.255268508051782,1.2646235516044795,1
58.0,epistemic,1,Authentic,Counterfeit,Authentic,Counterfeit,1.0,1.4722347259521484e-05,1.0,1.4722347259521484e-05,11.125,11.125,congruent,semantic,20.5,20.5,1.0,1.255268508051782,1.5807794395055992,1
-41.9,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,1.0049916454590856e-10,0.98046875,0.98046875,1.0049916454590856e-10,-23.0,23.0,incongruent,semantic,-7.0,7.0,-1.0,-1.5683011142842957,-1.5807794395055992,1
-33.52,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,3.501554601825774e-11,0.98828125,0.98828125,3.501554601825774e-11,-24.0625,24.0625,incongruent,semantic,-8.0625,8.0625,-0.8,-1.6562144541738806,-1.2646235516044795,1
-25.14,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,5.7696070143720135e-12,0.99609375,0.99609375,5.7696070143720135e-12,-25.875,25.875,incongruent,semantic,-9.875,9.875,-0.6,-1.8061842692796428,-0.9484676637033594,1
-16.76,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,3.268496584496461e-12,0.9921875,0.9921875,3.268496584496461e-12,-26.4375,26.4375,incongruent,semantic,-10.4375,10.4375,-0.4,-1.852726625691776,-0.6323117758022397,1
-8.38,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,3.3651303965598345e-11,0.94921875,0.94921875,3.3651303965598345e-11,-24.0625,24.0625,incongruent,semantic,-8.0625,8.0625,-0.2,-1.6562144541738806,-0.31615588790111987,1
0.0,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,3.3760443329811096e-08,0.30078125,0.30078125,3.3760443329811096e-08,-16.0,16.0,incongruent,semantic,0.0,0.0,0.0,-0.989107345599972,1.2763765313404844e-18,1
11.6,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,0.04833984375,0.1689453125,0.1689453125,0.04833984375,-1.25,1.25,incongruent,semantic,14.75,-14.75,0.2,0.23133666698485272,0.31615588790111987,1
23.2,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,0.90234375,0.09521484375,0.09521484375,0.90234375,2.25,-2.25,incongruent,semantic,18.25,-18.25,0.4,0.5209335513270146,0.6323117758022397,1
34.8,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,0.953125,0.04736328125,0.04736328125,0.953125,3.0,-3.0,incongruent,semantic,19.0,-19.0,0.6,0.5829900265431921,0.9484676637033594,1
46.4,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,0.953125,0.04736328125,0.04736328125,0.953125,3.0,-3.0,incongruent,semantic,19.0,-19.0,0.8,0.5829900265431921,1.2646235516044795,1
58.0,epistemic,-1,Authentic,Counterfeit,Counterfeit,Authentic,0.92578125,0.07568359375,0.07568359375,0.92578125,2.5,-2.5,incongruent,semantic,18.5,-18.5,1.0,0.5416190430657404,1.5807794395055992,1
-41.9,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,3.841705620288849e-09,1.0,3.841705620288849e-09,1.0,-19.375,-19.375,congruent,semantic,4.875,4.875,-1.0,-1.2683614840727708,-1.5807794395055992,1
-33.52,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,9.049472282640636e-11,1.0,9.049472282640636e-11,1.0,-23.125,-23.125,congruent,semantic,1.125,1.125,-0.8,-1.5786438601536585,-1.2646235516044795,1
-25.14,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,5.7980287238024175e-12,1.0,5.7980287238024175e-12,1.0,-25.875,-25.875,congruent,semantic,-1.625,-1.625,-0.6,-1.8061842692796428,-0.9484676637033594,1
-16.76,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,2.415845301584341e-12,1.0,2.415845301584341e-12,1.0,-26.75,-26.75,congruent,semantic,-2.5,-2.5,-0.4,-1.8785834903651832,-0.6323117758022397,1
-8.38,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,3.097966327914037e-12,1.0,3.097966327914037e-12,1.0,-26.5,-26.5,congruent,semantic,-2.25,-2.25,-0.2,-1.8578979986264574,-0.31615588790111987,1
0.0,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,2.9331204132176936e-11,1.0,2.9331204132176936e-11,1.0,-24.25,-24.25,congruent,semantic,0.0,0.0,0.0,-1.6717285729779248,1.2763765313404844e-18,1
11.6,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,1.2993812561035156e-05,1.0,1.2993812561035156e-05,1.0,-11.25,-11.25,congruent,semantic,13.0,13.0,0.2,-0.596083002564181,0.31615588790111987,1
23.2,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,0.9921875,0.006683349609375,0.9921875,0.006683349609375,5.0,5.0,congruent,semantic,29.25,29.25,0.4,0.7484739604529989,0.6323117758022397,1
34.8,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,1.0,2.264976501464844e-06,1.0,2.264976501464844e-06,13.0,13.0,congruent,semantic,37.25,37.25,0.6,1.4104096960922259,0.9484676637033594,1
46.4,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,1.0,1.4435499906539917e-07,1.0,1.4435499906539917e-07,15.75,15.75,congruent,semantic,40.0,40.0,0.8,1.6379501052182102,1.2646235516044795,1
58.0,epistemic,1,Sensible,Nonsensical,Sensible,Nonsensical,1.0,1.2759119272232058e-07,1.0,1.2759119272232058e-07,15.875,15.875,congruent,semantic,40.125,40.125,1.0,1.6482928510875732,1.5807794395055992,1
-41.9,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,6.772360450213455e-15,1.0,1.0,6.772360450213455e-15,-32.625,32.625,incongruent,semantic,-0.25,0.25,-1.0,-2.364692546225241,-1.5807794395055992,1
-33.52,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,1.0408340855860845e-15,1.0,1.0,1.0408340855860845e-15,-34.5,34.5,incongruent,semantic,-2.125,2.125,-0.8,-2.5198337342656845,-1.2646235516044795,1
-25.14,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,4.926614671774132e-16,1.0,1.0,4.926614671774132e-16,-35.25,35.25,incongruent,semantic,-2.875,2.875,-0.6,-2.581890209481862,-0.9484676637033594,1
-16.76,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,2.983724378680108e-16,1.0,1.0,2.983724378680108e-16,-35.75,35.75,incongruent,semantic,-3.375,3.375,-0.4,-2.6232611929593137,-0.6323117758022397,1
-8.38,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,9.15933995315754e-16,1.0,1.0,9.15933995315754e-16,-34.625,34.625,incongruent,semantic,-2.25,2.25,-0.2,-2.5301764801350473,-0.31615588790111987,1
0.0,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,8.715250743307479e-15,1.0,1.0,8.715250743307479e-15,-32.375,32.375,incongruent,semantic,0.0,0.0,0.0,-2.344007054486515,1.2763765313404844e-18,1
11.6,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,7.566995918750762e-10,1.0,1.0,7.566995918750762e-10,-21.0,21.0,incongruent,semantic,11.375,-11.375,0.2,-1.4028171803744889,0.31615588790111987,1
23.2,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,0.119140625,0.87890625,0.87890625,0.119140625,-2.0,2.0,incongruent,semantic,30.375,-30.375,0.4,0.1692801917686752,0.6323117758022397,1
34.8,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,0.984375,0.0140380859375,0.0140380859375,0.984375,4.25,-4.25,incongruent,semantic,36.625,-36.625,0.6,0.6864174852368213,0.9484676637033594,1
46.4,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,0.99609375,0.005218505859375,0.005218505859375,0.99609375,5.25,-5.25,incongruent,semantic,37.625,-37.625,0.8,0.7691594521917248,1.2646235516044795,1
58.0,epistemic,-1,Sensible,Nonsensical,Nonsensical,Sensible,0.9921875,0.006683349609375,0.006683349609375,0.9921875,5.0,-5.0,incongruent,semantic,37.375,-37.375,1.0,0.7484739604529989,1.5807794395055992,1
-41.9,epistemic,1,Objective,Biased,Objective,Biased,0.67578125,0.3203125,0.67578125,0.3203125,0.75,0.75,congruent,semantic,2.25,2.25,-1.0,0.3968206008946595,-1.5807794395055992,1
-33.52,epistemic,1,Objective,Biased,Objective,Biased,0.2216796875,0.7734375,0.2216796875,0.7734375,-1.25,-1.25,congruent,semantic,0.25,0.25,-0.8,0.23133666698485272,-1.2646235516044795,1
-25.14,epistemic,1,Objective,Biased,Objective,Biased,0.02294921875,0.9765625,0.02294921875,0.9765625,-3.75,-3.75,congruent,semantic,-2.25,-2.25,-0.6,0.02448174959759428,-0.9484676637033594,1
-16.76,epistemic,1,Objective,Biased,Objective,Biased,0.003173828125,0.99609375,0.003173828125,0.99609375,-5.75,-5.75,congruent,semantic,-4.25,-4.25,-0.4,-0.14100218431221248,-0.6323117758022397,1
-8.38,epistemic,1,Objective,Biased,Objective,Biased,0.006683349609375,0.9921875,0.006683349609375,0.9921875,-5.0,-5.0,congruent,semantic,-3.5,-3.5,-0.2,-0.07894570909603493,-0.31615588790111987,1
0.0,epistemic,1,Objective,Biased,Objective,Biased,0.181640625,0.81640625,0.181640625,0.81640625,-1.5,-1.5,congruent,semantic,0.0,0.0,0.0,0.21065117524612686,1.2763765313404844e-18,1
11.6,epistemic,1,Objective,Biased,Objective,Biased,1.0,0.0015029907226562,1.0,0.0015029907226562,6.5,6.5,congruent,semantic,8.0,8.0,0.2,0.872586910885354,0.31615588790111987,1
23.2,epistemic,1,Objective,Biased,Objective,Biased,1.0,2.753734588623047e-05,1.0,2.753734588623047e-05,10.5,10.5,congruent,semantic,12.0,12.0,0.4,1.2035547787049674,0.6323117758022397,1
34.8,epistemic,1,Objective,Biased,Objective,Biased,1.0,7.867813110351562e-06,1.0,7.867813110351562e-06,11.75,11.75,congruent,semantic,13.25,13.25,0.6,1.3069822373985966,0.9484676637033594,1
46.4,epistemic,1,Objective,Biased,Objective,Biased,1.0,3.725290298461914e-06,1.0,3.725290298461914e-06,12.5,12.5,congruent,semantic,14.0,14.0,0.8,1.3690387126147743,1.2646235516044795,1
58.0,epistemic,1,Objective,Biased,Objective,Biased,1.0,3.725290298461914e-06,1.0,3.725290298461914e-06,12.5,12.5,congruent,semantic,14.0,14.0,1.0,1.3690387126147743,1.5807794395055992,1
-41.9,epistemic,-1,Objective,Biased,Biased,Objective,0.01068115234375,0.66015625,0.66015625,0.01068115234375,-4.125,4.125,incongruent,semantic,-4.125,4.125,-1.0,-0.006546488010494484,-1.5807794395055992,1
-33.52,epistemic,-1,Objective,Biased,Biased,Objective,0.031982421875,0.93359375,0.93359375,0.031982421875,-3.375,3.375,incongruent,semantic,-3.375,3.375,-0.8,0.05550998720568305,-1.2646235516044795,1
-25.14,epistemic,-1,Objective,Biased,Biased,Objective,0.022705078125,0.96484375,0.96484375,0.022705078125,-3.75,3.75,incongruent,semantic,-3.75,3.75,-0.6,0.02448174959759428,-0.9484676637033594,1
-16.76,epistemic,-1,Objective,Biased,Biased,Objective,0.006622314453125,0.984375,0.984375,0.006622314453125,-5.0,5.0,incongruent,semantic,-5.0,5.0,-0.4,-0.07894570909603493,-0.6323117758022397,1
-8.38,epistemic,-1,Objective,Biased,Biased,Objective,0.00518798828125,0.98828125,0.98828125,0.00518798828125,-5.25,5.25,incongruent,semantic,-5.25,5.25,-0.2,-0.09963120083476078,-0.31615588790111987,1
0.0,epistemic,-1,Objective,Biased,Biased,Objective,0.494140625,0.494140625,0.494140625,0.494140625,0.0,0.0,incongruent,semantic,0.0,0.0,0.0,0.33476412567848196,1.2763765313404844e-18,1
11.6,epistemic,-1,Objective,Biased,Biased,Objective,0.99609375,0.002471923828125,0.002471923828125,0.99609375,6.0,-6.0,incongruent,semantic,6.0,-6.0,0.2,0.8312159274079023,0.31615588790111987,1
23.2,epistemic,-1,Objective,Biased,Biased,Objective,0.99609375,0.0019302368164062,0.0019302368164062,0.99609375,6.25,-6.25,incongruent,semantic,6.25,-6.25,0.4,0.8519014191466281,0.6323117758022397,1
34.8,epistemic,-1,Objective,Biased,Biased,Objective,0.9921875,0.00860595703125,0.00860595703125,0.9921875,4.75,-4.75,incongruent,semantic,4.75,-4.75,0.6,0.727788468714273,0.9484676637033594,1
46.4,epistemic,-1,Objective,Biased,Biased,Objective,0.96875,0.029296875,0.029296875,0.96875,3.5,-3.5,incongruent,semantic,3.5,-3.5,0.8,0.6243610100206438,1.2646235516044795,1
58.0,epistemic,-1,Objective,Biased,Biased,Objective,0.94140625,0.06005859375,0.06005859375,0.94140625,2.75,-2.75,incongruent,semantic,2.75,-2.75,1.0,0.5623045348044662,1.5807794395055992,1
-41.9,epistemic,1,Clear,Vague,Clear,Vague,1.7583370208740234e-06,1.0,1.7583370208740234e-06,1.0,-13.25,-13.25,congruent,semantic,4.25,4.25,-1.0,-0.7615669364739878,-1.5807794395055992,1
-33.52,epistemic,1,Clear,Vague,Clear,Vague,6.845220923423767e-08,1.0,6.845220923423767e-08,1.0,-16.5,-16.5,congruent,semantic,1.0,1.0,-0.8,-1.0304783290774238,-1.2646235516044795,1
-25.14,epistemic,1,Clear,Vague,Clear,Vague,3.4051481634378433e-09,1.0,3.4051481634378433e-09,1.0,-19.5,-19.5,congruent,semantic,-2.0,-2.0,-0.6,-1.2787042299421338,-0.9484676637033594,1
-16.76,epistemic,1,Clear,Vague,Clear,Vague,9.74978320300579e-10,1.0,9.74978320300579e-10,1.0,-20.75,-20.75,congruent,semantic,-3.25,-3.25,-0.4,-1.382131688635763,-0.6323117758022397,1
-8.38,epistemic,1,Clear,Vague,Clear,Vague,2.342858351767063e-09,1.0,2.342858351767063e-09,1.0,-19.875,-19.875,congruent,semantic,-2.375,-2.375,-0.2,-1.3097324675502227,-0.31615588790111987,1
0.0,epistemic,1,Clear,Vague,Clear,Vague,2.5145709514617923e-08,1.0,2.5145709514617923e-08,1.0,-17.5,-17.5,congruent,semantic,0.0,0.0,0.0,-1.113220296032327,1.2763765313404844e-18,1
11.6,epistemic,1,Clear,Vague,Clear,Vague,2.753734588623047e-05,1.0,2.753734588623047e-05,1.0,-10.5,-10.5,congruent,semantic,7.0,7.0,0.2,-0.5340265273480035,0.31615588790111987,1
23.2,epistemic,1,Clear,Vague,Clear,Vague,0.4375,0.5625,0.4375,0.5625,-0.25,-0.25,congruent,semantic,17.25,17.25,0.4,0.3140786339397561,0.6323117758022397,1
34.8,epistemic,1,Clear,Vague,Clear,Vague,1.0,0.0011672973632812,1.0,0.0011672973632812,6.75,6.75,congruent,semantic,24.25,24.25,0.6,0.8932724026240798,0.9484676637033594,1
46.4,epistemic,1,Clear,Vague,Clear,Vague,1.0,7.867813110351562e-06,1.0,7.867813110351562e-06,11.75,11.75,congruent,semantic,29.25,29.25,0.8,1.3069822373985966,1.2646235516044795,1
